id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName
10893902,528218,12594,BOGNOR REGIS EAST,2021-12-07T14:45:00,2021-12-07T17:45:00,180,Not Reviewed,109959,WEST PARK BOGNOR REGIS
10893903,528464,12589,LANCING BEACH GREEN,2021-12-07T16:25:31,2021-12-07T17:45:00,79,Not Reviewed,109922,ROPETACKLE STREET SHOREHAM
10893904,528464,12588,SHOREHAM BEACH,2021-12-07T16:25:31,2021-12-07T17:45:00,79,Not Reviewed,109922,ROPETACKLE STREET SHOREHAM
10893905,528464,12587,SOUTHWICK,2021-12-07T16:25:31,2021-12-07T17:45:00,79,Not Reviewed,109922,ROPETACKLE STREET SHOREHAM
10893906,527838,12616,GURNARD,2021-12-07T11:24:00,2021-12-07T17:30:00,366,Not Reviewed,110701,TERMINUS ROAD COWES 2
10893907,527838,12617,COWES,2021-12-07T11:24:00,2021-12-07T17:30:00,366,Not Reviewed,110701,TERMINUS ROAD COWES 2
10893908,527865,12616,GURNARD,2021-12-07T12:07:19,2021-12-07T17:17:30,310,Not Reviewed,109704,EGYPT POINT COWES
10893909,527865,12617,COWES,2021-12-07T12:07:19,2021-12-07T17:17:30,310,Not Reviewed,109704,EGYPT POINT COWES
10893910,528099,12618,RYDE,2021-12-07T14:53:09,2021-12-07T17:15:00,141,Not Reviewed,109780,LADIES WALK BINSTEAD
10893911,528141,12607,HILLHEAD,2021-12-07T15:42:49,2021-12-07T17:00:00,77,Not Reviewed,109751,HOOK PARK NO.1
10893912,528184,12548,TANKERTON,2021-12-07T15:46:42,2021-12-07T16:19:04,32,Not Reviewed,109830,SWALECLIFFE NO1
10893913,528184,12549,HERNE BAY CENTRAL,2021-12-07T15:46:42,2021-12-07T16:19:04,32,Not Reviewed,109830,SWALECLIFFE NO1
10893914,528096,12620,ST HELENS,2021-12-07T14:52:47,2021-12-07T16:18:26,85,Not Reviewed,109938,THE POINT BEMBRIDGE
10893915,528096,12619,SEAGROVE,2021-12-07T14:52:47,2021-12-07T16:18:26,85,Not Reviewed,109938,THE POINT BEMBRIDGE
10893916,528096,12621,BEMBRIDGE,2021-12-07T14:52:47,2021-12-07T16:18:26,85,Not Reviewed,109938,THE POINT BEMBRIDGE
10893917,528110,12619,SEAGROVE,2021-12-07T15:14:47,2021-12-07T16:15:00,60,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893918,528110,12620,ST HELENS,2021-12-07T15:14:47,2021-12-07T16:15:00,60,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893919,528110,12621,BEMBRIDGE,2021-12-07T15:14:47,2021-12-07T16:15:00,60,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893920,528119,12606,LEE-ON-SOLENT,2021-12-07T14:58:58,2021-12-07T16:03:56,64,Not Reviewed,109715,SALTERNS ROAD HILL HEAD
10893921,528119,12607,HILLHEAD,2021-12-07T14:58:58,2021-12-07T16:03:56,64,Not Reviewed,109715,SALTERNS ROAD HILL HEAD
10893922,528040,12616,GURNARD,2021-12-07T14:22:38,2021-12-07T15:54:29,91,Not Reviewed,109699,THE PARADE COWES
10893923,528040,12617,COWES,2021-12-07T14:22:38,2021-12-07T15:54:29,91,Not Reviewed,109699,THE PARADE COWES
10893924,528173,12569,HYTHE,2021-12-07T15:00:00,2021-12-07T15:45:00,45,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893925,528173,12568,SANDGATE,2021-12-07T15:00:00,2021-12-07T15:45:00,45,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893926,527985,12548,TANKERTON,2021-12-07T13:44:44,2021-12-07T15:42:49,118,Not Reviewed,109830,SWALECLIFFE NO1
10893927,527985,12549,HERNE BAY CENTRAL,2021-12-07T13:44:44,2021-12-07T15:42:49,118,Not Reviewed,109830,SWALECLIFFE NO1
10893928,528128,12620,ST HELENS,2021-12-07T15:08:42,2021-12-07T15:34:06,25,Not Reviewed,102971,SPRING VALE
10893929,528128,12618,RYDE,2021-12-07T15:08:42,2021-12-07T15:34:06,25,Not Reviewed,102971,SPRING VALE
10893930,528128,12619,SEAGROVE,2021-12-07T15:08:42,2021-12-07T15:34:06,25,Not Reviewed,102971,SPRING VALE
10893931,528108,12604,SOUTHSEA EAST,2021-12-07T15:00:00,2021-12-07T15:30:00,30,Not Reviewed,109822,PIER ROAD SOUTHSEA
10893932,528108,12605,STOKES BAY,2021-12-07T15:00:00,2021-12-07T15:30:00,30,Not Reviewed,109822,PIER ROAD SOUTHSEA
10893933,528069,12616,GURNARD,2021-12-07T14:45:00,2021-12-07T15:30:00,45,Not Reviewed,109704,EGYPT POINT COWES
10893934,528069,12617,COWES,2021-12-07T14:45:00,2021-12-07T15:30:00,45,Not Reviewed,109704,EGYPT POINT COWES
10893935,528065,12618,RYDE,2021-12-07T14:42:01,2021-12-07T15:30:00,47,Not Reviewed,109782,AUGUSTA ROAD RYDE
10893936,528305,12619,SEAGROVE,2021-12-07T14:48:54,2021-12-07T15:14:47,25,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893937,528305,12620,ST HELENS,2021-12-07T14:48:54,2021-12-07T15:14:47,25,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893938,528305,12621,BEMBRIDGE,2021-12-07T14:48:54,2021-12-07T15:14:47,25,Not Reviewed,109941,LATIMER ROAD ST HELENS
10893939,528093,12618,RYDE,2021-12-07T14:50:55,2021-12-07T15:12:52,21,Not Reviewed,109778,PRINCE CONSORT RYDE NEW
10893940,528304,12569,HYTHE,2021-12-07T14:45:00,2021-12-07T15:00:00,15,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893941,528304,12568,SANDGATE,2021-12-07T14:45:00,2021-12-07T15:00:00,15,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893942,528172,12569,HYTHE,2021-12-07T14:15:00,2021-12-07T14:45:00,30,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893943,528172,12568,SANDGATE,2021-12-07T14:15:00,2021-12-07T14:45:00,30,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893944,527899,12604,SOUTHSEA EAST,2021-12-07T12:30:00,2021-12-07T14:45:00,135,Not Reviewed,109822,PIER ROAD SOUTHSEA
10893945,527899,12605,STOKES BAY,2021-12-07T12:30:00,2021-12-07T14:45:00,135,Not Reviewed,109822,PIER ROAD SOUTHSEA
10893946,528016,12616,GURNARD,2021-12-07T14:17:58,2021-12-07T14:42:11,24,Not Reviewed,109707,MEDINA ROAD COWES
10893947,528016,12617,COWES,2021-12-07T14:17:58,2021-12-07T14:42:11,24,Not Reviewed,109707,MEDINA ROAD COWES
10893948,527960,12596,PAGHAM,2021-12-07T13:15:00,2021-12-07T14:30:00,75,Not Reviewed,109959,WEST PARK BOGNOR REGIS
10893949,527960,12595,BOGNOR REGIS (ALDWICK),2021-12-07T13:15:00,2021-12-07T14:30:00,75,Not Reviewed,109959,WEST PARK BOGNOR REGIS
10893950,527960,12594,BOGNOR REGIS EAST,2021-12-07T13:15:00,2021-12-07T14:30:00,75,Not Reviewed,109959,WEST PARK BOGNOR REGIS
10893951,528294,12569,HYTHE,2021-12-07T14:00:00,2021-12-07T14:15:00,15,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893952,528294,12568,SANDGATE,2021-12-07T14:00:00,2021-12-07T14:15:00,15,Not Reviewed,109897,RANGE ROAD HYTHE K LONG
10893953,527874,12617,COWES,2021-12-07T12:10:38,2021-12-07T13:15:18,64,Not Reviewed,109706,HIGH STREET COWES
10893954,527874,12616,GURNARD,2021-12-07T12:10:38,2021-12-07T13:15:18,64,Not Reviewed,109706,HIGH STREET COWES
10893955,527980,12616,GURNARD,2021-12-07T11:45:00,2021-12-07T12:00:00,15,Not Reviewed,109700,MARKET HILL COWES
10893956,527980,12617,COWES,2021-12-07T11:45:00,2021-12-07T12:00:00,15,Not Reviewed,109700,MARKET HILL COWES
10893957,527813,12624,SANDOWN,2021-12-06T22:37:00,2021-12-06T22:52:00,15,Reviewed,110097,SANDOWN NO2
10893958,527813,12622,WHITECLIFF BAY,2021-12-06T22:37:00,2021-12-06T22:52:00,15,Reviewed,110097,SANDOWN NO2
10893959,527813,12623,YAVERLAND,2021-12-06T22:37:00,2021-12-06T22:52:00,15,Reviewed,110097,SANDOWN NO2
10893960,527814,12624,SANDOWN,2021-12-06T21:15:00,2021-12-06T22:16:00,61,Reviewed,110096,SANDOWN NO1
10893961,527814,12623,YAVERLAND,2021-12-06T21:15:00,2021-12-06T22:16:00,61,Reviewed,110096,SANDOWN NO1
10893962,527814,12622,WHITECLIFF BAY,2021-12-06T21:15:00,2021-12-06T22:16:00,61,Reviewed,110096,SANDOWN NO1
10893963,527291,12569,HYTHE,2021-12-06T14:42:50,2021-12-06T21:19:00,396,Reviewed,109897,RANGE ROAD HYTHE K LONG
10893964,527291,12568,SANDGATE,2021-12-06T14:42:50,2021-12-06T21:19:00,396,Reviewed,109897,RANGE ROAD HYTHE K LONG
10893965,527204,12624,SANDOWN,2021-12-06T13:52:17,2021-12-06T21:09:31,437,Reviewed,110096,SANDOWN NO1
10893966,527204,12623,YAVERLAND,2021-12-06T13:52:17,2021-12-06T21:09:31,437,Reviewed,110096,SANDOWN NO1
10893967,527204,12622,WHITECLIFF BAY,2021-12-06T13:52:17,2021-12-06T21:09:31,437,Reviewed,110096,SANDOWN NO1
10893968,527253,12582,SEAFORD,2021-12-06T14:20:11,2021-12-06T20:04:29,344,Reviewed,110920,NEWHAVEN
10893969,527812,12624,SANDOWN,2021-12-06T19:00:00,2021-12-06T19:15:00,15,Reviewed,110097,SANDOWN NO2
10893970,527812,12622,WHITECLIFF BAY,2021-12-06T19:00:00,2021-12-06T19:15:00,15,Reviewed,110097,SANDOWN NO2
10893971,527812,12623,YAVERLAND,2021-12-06T19:00:00,2021-12-06T19:15:00,15,Reviewed,110097,SANDOWN NO2
10893972,527267,12591,LITTLEHAMPTON,2021-12-06T18:50:00,2021-12-06T19:11:00,21,Reviewed,109965,SEA ROAD LITTLEHAMPTON
10893973,527398,12567,FOLKESTONE,2021-12-06T16:07:25,2021-12-06T18:34:00,146,Reviewed,110010,THE STADE FOLKESTONE
10893974,527479,12580,EASTBOURNE,2021-12-06T16:31:24,2021-12-06T18:01:19,89,Reviewed,109888,EASTBOURNE NO 2
10893975,527479,12579,PEVENSEY BAY,2021-12-06T16:31:24,2021-12-06T18:01:19,89,Reviewed,109888,EASTBOURNE NO 2
10893976,527797,12624,SANDOWN,2021-12-06T17:33:00,2021-12-06T18:01:00,28,Reviewed,110097,SANDOWN NO2
10893977,527797,12622,WHITECLIFF BAY,2021-12-06T17:33:00,2021-12-06T18:01:00,28,Reviewed,110097,SANDOWN NO2
10893978,527797,12623,YAVERLAND,2021-12-06T17:33:00,2021-12-06T18:01:00,28,Reviewed,110097,SANDOWN NO2
10893979,527774,12617,COWES,2021-12-06T14:31:00,2021-12-06T17:52:00,201,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10893980,527774,12618,RYDE,2021-12-06T14:31:00,2021-12-06T17:52:00,201,Reviewed,109777,APPLEY PARK RYDE TRANSFER
10893981,527322,12621,BEMBRIDGE,2021-12-06T15:19:00,2021-12-06T17:38:00,139,Reviewed,109939,LANE END ROAD BEMBRIDGE
10893982,527322,12620,ST HELENS,2021-12-06T15:19:00,2021-12-06T17:38:00,139,Reviewed,109939,LANE END ROAD BEMBRIDGE
10893983,527205,12624,SANDOWN,2021-12-06T15:38:00,2021-12-06T17:04:00,86,Reviewed,110097,SANDOWN NO2
10893984,527205,12622,WHITECLIFF BAY,2021-12-06T15:38:00,2021-12-06T17:04:00,86,Reviewed,110097,SANDOWN NO2
10893985,527205,12623,YAVERLAND,2021-12-06T15:38:00,2021-12-06T17:04:00,86,Reviewed,110097,SANDOWN NO2
10893986,527503,12578,NORMANS BAY,2021-12-06T15:44:07,2021-12-06T17:00:00,75,Reviewed,115504,HARTFIELD ROAD BEXHILL
10893987,527503,12577,BEXHILL,2021-12-06T15:44:07,2021-12-06T17:00:00,75,Reviewed,115504,HARTFIELD ROAD BEXHILL
10893988,527416,12581,BIRLING GAP,2021-12-06T16:26:00,2021-12-06T16:49:00,23,Reviewed,109936,EAST DEAN
10893989,527335,12591,LITTLEHAMPTON,2021-12-06T15:09:00,2021-12-06T16:39:00,90,Reviewed,109977,FORESHORE TANK LITTLEHAMPTON
10893990,527418,12661,LANGSTONE HARBOUR,2021-12-06T16:05:52,2021-12-06T16:30:00,24,Reviewed,109817,MAINLAND DRAYTON
10893991,527298,12583,SALTDEAN,2021-12-06T15:14:00,2021-12-06T16:15:00,61,Reviewed,109957,PORTOBELLO BRIGHTON NO2
10893992,527370,12580,EASTBOURNE,2021-12-06T15:34:17,2021-12-06T15:49:22,15,Reviewed,109887,GRANVILLE ROAD EASTBOURNE
10893993,527349,12619,SEAGROVE,2021-12-06T15:15:16,2021-12-06T15:43:52,28,Reviewed,109785,SIMEON STREET RYDE
10893994,527349,12618,RYDE,2021-12-06T15:15:16,2021-12-06T15:43:52,28,Reviewed,109785,SIMEON STREET RYDE
10893995,527294,12596,PAGHAM,2021-12-06T14:45:00,2021-12-06T15:38:00,53,Reviewed,109959,WEST PARK BOGNOR REGIS
10893996,527294,12595,BOGNOR REGIS (ALDWICK),2021-12-06T14:45:00,2021-12-06T15:38:00,53,Reviewed,109959,WEST PARK BOGNOR REGIS
10893997,527294,12594,BOGNOR REGIS EAST,2021-12-06T14:45:00,2021-12-06T15:38:00,53,Reviewed,109959,WEST PARK BOGNOR REGIS
10893998,527266,12661,LANGSTONE HARBOUR,2021-12-06T14:32:00,2021-12-06T15:26:00,54,Reviewed,109817,MAINLAND DRAYTON
10893999,527215,12620,ST HELENS,2021-12-06T13:57:40,2021-12-06T15:23:00,85,Reviewed,110761,BRADING
10894000,527255,12607,HILLHEAD,2021-12-06T14:23:56,2021-12-06T15:15:00,51,Reviewed,109751,HOOK PARK NO.1
10894001,527273,12661,LANGSTONE HARBOUR,2021-12-06T14:45:00,2021-12-06T15:15:00,30,Reviewed,109819,COURT LANE COSHAM
10894002,527216,12591,LITTLEHAMPTON,2021-12-06T14:00:00,2021-12-06T15:09:56,69,Reviewed,109968,FORD ROAD ARUNDEL
10894003,527299,12587,SOUTHWICK,2021-12-06T14:50:00,2021-12-06T15:04:00,14,Reviewed,109923,THE GREEN SOUTHWICK
10894004,527299,12588,SHOREHAM BEACH,2021-12-06T14:50:00,2021-12-06T15:04:00,14,Reviewed,109923,THE GREEN SOUTHWICK
10894005,527209,12661,LANGSTONE HARBOUR,2021-12-06T13:50:00,2021-12-06T14:58:00,68,Reviewed,109818,KIRTLEY CLOSE DRAYTON
10894006,527156,12616,GURNARD,2021-12-06T13:14:58,2021-12-06T14:43:00,88,Reviewed,109707,MEDINA ROAD COWES
10894007,527156,12617,COWES,2021-12-06T13:14:58,2021-12-06T14:43:00,88,Reviewed,109707,MEDINA ROAD COWES
10894008,527228,12620,ST HELENS,2021-12-06T13:59:08,2021-12-06T14:30:48,31,Reviewed,109938,THE POINT BEMBRIDGE
10894009,527228,12619,SEAGROVE,2021-12-06T13:59:08,2021-12-06T14:30:48,31,Reviewed,109938,THE POINT BEMBRIDGE
10894010,527228,12621,BEMBRIDGE,2021-12-06T13:59:08,2021-12-06T14:30:48,31,Reviewed,109938,THE POINT BEMBRIDGE
10894011,527159,12616,GURNARD,2021-12-06T13:19:38,2021-12-06T14:30:00,70,Reviewed,110701,TERMINUS ROAD COWES 2
10894012,527159,12617,COWES,2021-12-06T13:19:38,2021-12-06T14:30:00,70,Reviewed,110701,TERMINUS ROAD COWES 2
10894013,527187,12616,GURNARD,2021-12-06T13:45:00,2021-12-06T14:30:00,45,Reviewed,109704,EGYPT POINT COWES
10894014,527187,12617,COWES,2021-12-06T13:45:00,2021-12-06T14:30:00,45,Reviewed,109704,EGYPT POINT COWES
10894015,527639,12616,GURNARD,2021-12-06T13:24:20,2021-12-06T14:22:00,57,Reviewed,109700,MARKET HILL COWES
10894016,527639,12617,COWES,2021-12-06T13:24:20,2021-12-06T14:22:00,57,Reviewed,109700,MARKET HILL COWES
10894017,527168,12616,GURNARD,2021-12-06T13:20:00,2021-12-06T14:07:00,47,Reviewed,110701,TERMINUS ROAD COWES 2
10894018,527168,12617,COWES,2021-12-06T13:20:00,2021-12-06T14:07:00,47,Reviewed,110701,TERMINUS ROAD COWES 2
10894019,527094,12546,LEYSDOWN,2021-12-06T09:52:47,2021-12-06T10:15:00,22,Reviewed,109613,BARROWS BROOK EASTCHURCH
10894020,527039,12661,LANGSTONE HARBOUR,2021-12-06T06:08:59,2021-12-06T07:59:20,110,Reviewed,109818,KIRTLEY CLOSE DRAYTON
10894021,527020,12661,LANGSTONE HARBOUR,2021-12-06T04:28:52,2021-12-06T04:59:11,30,Reviewed,109818,KIRTLEY CLOSE DRAYTON
10894022,526871,12662,CHICHESTER HARBOUR,2021-12-05T13:00:00,2021-12-05T13:45:00,45,Reviewed,116108,TAYLORS LANE BOSHAM PS PUMPED
10894023,527060,12548,TANKERTON,2021-12-05T12:15:00,2021-12-05T12:32:00,17,Reviewed,109830,SWALECLIFFE NO1
10894024,527060,12549,HERNE BAY CENTRAL,2021-12-05T12:15:00,2021-12-05T12:32:00,17,Reviewed,109830,SWALECLIFFE NO1
10894025,526850,12548,TANKERTON,2021-12-05T11:51:00,2021-12-05T12:07:00,16,Reviewed,109830,SWALECLIFFE NO1
10894026,526850,12549,HERNE BAY CENTRAL,2021-12-05T11:51:00,2021-12-05T12:07:00,16,Reviewed,109830,SWALECLIFFE NO1
10894027,526832,12548,TANKERTON,2021-12-05T11:13:32,2021-12-05T11:45:18,31,Reviewed,109830,SWALECLIFFE NO1
10894028,526832,12549,HERNE BAY CENTRAL,2021-12-05T11:13:32,2021-12-05T11:45:18,31,Reviewed,109830,SWALECLIFFE NO1
10894029,526916,12616,GURNARD,2021-12-05T11:00:38,2021-12-05T11:34:00,33,Reviewed,109700,MARKET HILL COWES
10894030,526916,12617,COWES,2021-12-05T11:00:38,2021-12-05T11:34:00,33,Reviewed,109700,MARKET HILL COWES
