id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName
8530610,518488,12624,SANDOWN,2021-11-01T15:56:00,2021-11-01T17:21:00,85,Reviewed,110096,SANDOWN NO1
8530611,518488,12623,YAVERLAND,2021-11-01T15:56:00,2021-11-01T17:21:00,85,Reviewed,110096,SANDOWN NO1
8530612,518486,12624,SANDOWN,2021-11-01T16:14:47,2021-11-01T16:59:00,44,Reviewed,110097,SANDOWN NO2
8530613,518486,12623,YAVERLAND,2021-11-01T16:14:47,2021-11-01T16:59:00,44,Reviewed,110097,SANDOWN NO2
8530614,518486,12622,WHITECLIFF BAY,2021-11-01T16:14:47,2021-11-01T16:59:00,44,Reviewed,110097,SANDOWN NO2
8530615,518451,12622,WHITECLIFF BAY,2021-11-01T15:15:00,2021-11-01T15:59:00,44,Reviewed,110097,SANDOWN NO2
8530616,518451,12624,SANDOWN,2021-11-01T15:15:00,2021-11-01T15:59:00,44,Reviewed,110097,SANDOWN NO2
8530617,518451,12623,YAVERLAND,2021-11-01T15:15:00,2021-11-01T15:59:00,44,Reviewed,110097,SANDOWN NO2
8530618,518447,12623,YAVERLAND,2021-11-01T14:21:00,2021-11-01T14:49:00,28,Reviewed,110096,SANDOWN NO1
8530619,518447,12624,SANDOWN,2021-11-01T14:21:00,2021-11-01T14:49:00,28,Reviewed,110096,SANDOWN NO1
8530620,518447,12622,WHITECLIFF BAY,2021-11-01T14:21:00,2021-11-01T14:49:00,28,Reviewed,110096,SANDOWN NO1
8530621,516670,12661,LANGSTONE HARBOUR,2021-11-01T09:26:00,2021-11-01T14:00:00,274,Reviewed,109773,BUDDS FARM HAVANT NO2
8530622,518369,12622,WHITECLIFF BAY,2021-11-01T10:26:03,2021-11-01T13:43:00,196,Reviewed,110096,SANDOWN NO1
8530623,518369,12624,SANDOWN,2021-11-01T10:26:03,2021-11-01T13:43:00,196,Reviewed,110096,SANDOWN NO1
8530624,518369,12623,YAVERLAND,2021-11-01T10:26:03,2021-11-01T13:43:00,196,Reviewed,110096,SANDOWN NO1
8530625,518367,12623,YAVERLAND,2021-11-01T09:32:34,2021-11-01T11:46:00,133,Reviewed,110097,SANDOWN NO2
8530626,518367,12624,SANDOWN,2021-11-01T09:32:34,2021-11-01T11:46:00,133,Reviewed,110097,SANDOWN NO2
8530627,518367,12622,WHITECLIFF BAY,2021-11-01T09:32:34,2021-11-01T11:46:00,133,Reviewed,110097,SANDOWN NO2
8530628,518321,12616,GURNARD,2021-11-01T09:34:18,2021-11-01T09:38:03,3,Reviewed,109652,WOODVALE TRANSFER NO2
8530629,518321,12617,COWES,2021-11-01T09:34:18,2021-11-01T09:38:03,3,Reviewed,109652,WOODVALE TRANSFER NO2
8530630,518365,12624,SANDOWN,2021-11-01T09:12:22,2021-11-01T09:29:31,17,Reviewed,110097,SANDOWN NO2
8530631,518365,12623,YAVERLAND,2021-11-01T09:12:22,2021-11-01T09:29:31,17,Reviewed,110097,SANDOWN NO2
8530632,518365,12622,WHITECLIFF BAY,2021-11-01T09:12:22,2021-11-01T09:29:31,17,Reviewed,110097,SANDOWN NO2
8530633,518272,12622,WHITECLIFF BAY,2021-11-01T08:30:00,2021-11-01T09:29:17,59,Reviewed,110096,SANDOWN NO1
8530634,518272,12623,YAVERLAND,2021-11-01T08:30:00,2021-11-01T09:29:17,59,Reviewed,110096,SANDOWN NO1
8530635,518272,12624,SANDOWN,2021-11-01T08:30:00,2021-11-01T09:29:17,59,Reviewed,110096,SANDOWN NO1
8530636,518273,12624,SANDOWN,2021-11-01T08:31:43,2021-11-01T09:06:14,34,Reviewed,110097,SANDOWN NO2
8530637,518273,12623,YAVERLAND,2021-11-01T08:31:43,2021-11-01T09:06:14,34,Reviewed,110097,SANDOWN NO2
8530638,518273,12622,WHITECLIFF BAY,2021-11-01T08:31:43,2021-11-01T09:06:14,34,Reviewed,110097,SANDOWN NO2
8530639,518269,12622,WHITECLIFF BAY,2021-11-01T07:50:33,2021-11-01T08:28:37,38,Reviewed,110097,SANDOWN NO2
8530640,518269,12623,YAVERLAND,2021-11-01T07:50:33,2021-11-01T08:28:37,38,Reviewed,110097,SANDOWN NO2
8530641,518269,12624,SANDOWN,2021-11-01T07:50:33,2021-11-01T08:28:37,38,Reviewed,110097,SANDOWN NO2
8530642,518270,12624,SANDOWN,2021-11-01T07:52:59,2021-11-01T08:28:18,35,Reviewed,110096,SANDOWN NO1
8530643,518270,12623,YAVERLAND,2021-11-01T07:52:59,2021-11-01T08:28:18,35,Reviewed,110096,SANDOWN NO1
8530644,518270,12622,WHITECLIFF BAY,2021-11-01T07:52:59,2021-11-01T08:28:18,35,Reviewed,110096,SANDOWN NO1
8530645,518244,12616,GURNARD,2021-11-01T07:52:31,2021-11-01T07:56:49,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530646,518244,12617,COWES,2021-11-01T07:52:31,2021-11-01T07:56:49,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530647,518265,12623,YAVERLAND,2021-11-01T07:04:19,2021-11-01T07:45:00,40,Reviewed,110097,SANDOWN NO2
8530648,518265,12624,SANDOWN,2021-11-01T07:04:19,2021-11-01T07:45:00,40,Reviewed,110097,SANDOWN NO2
8530649,518265,12622,WHITECLIFF BAY,2021-11-01T07:04:19,2021-11-01T07:45:00,40,Reviewed,110097,SANDOWN NO2
8530650,518027,12573,CAMBER,2021-10-31T23:22:00,2021-11-01T07:22:00,480,Reviewed,110958,RYE
8530651,518085,12623,YAVERLAND,2021-11-01T01:08:50,2021-11-01T06:59:19,350,Reviewed,110097,SANDOWN NO2
8530652,518085,12624,SANDOWN,2021-11-01T01:08:50,2021-11-01T06:59:19,350,Reviewed,110097,SANDOWN NO2
8530653,518085,12622,WHITECLIFF BAY,2021-11-01T01:08:50,2021-11-01T06:59:19,350,Reviewed,110097,SANDOWN NO2
8530654,518095,12622,WHITECLIFF BAY,2021-11-01T02:00:59,2021-11-01T06:58:58,297,Reviewed,110096,SANDOWN NO1
8530655,518095,12623,YAVERLAND,2021-11-01T02:00:59,2021-11-01T06:58:58,297,Reviewed,110096,SANDOWN NO1
8530656,518095,12624,SANDOWN,2021-11-01T02:00:59,2021-11-01T06:58:58,297,Reviewed,110096,SANDOWN NO1
8530657,518206,12582,SEAFORD,2021-11-01T05:55:49,2021-11-01T06:42:21,46,Reviewed,110920,NEWHAVEN
8530658,517495,12593,FELPHAM,2021-10-31T15:12:29,2021-11-01T05:20:00,847,Reviewed,110095,LIDSEY
8530659,518181,12616,GURNARD,2021-11-01T05:02:29,2021-11-01T05:06:06,3,Reviewed,109652,WOODVALE TRANSFER NO2
8530660,518181,12617,COWES,2021-11-01T05:02:29,2021-11-01T05:06:06,3,Reviewed,109652,WOODVALE TRANSFER NO2
8530661,516599,12617,COWES,2021-10-31T07:44:37,2021-11-01T04:54:34,1269,Reviewed,109705,SPRINGHILL COWES TRANSFER
8530662,516599,12616,GURNARD,2021-10-31T07:44:37,2021-11-01T04:54:34,1269,Reviewed,109705,SPRINGHILL COWES TRANSFER
8530663,518015,12567,FOLKESTONE,2021-11-01T00:13:11,2021-11-01T04:00:00,226,Reviewed,110010,THE STADE FOLKESTONE
8530664,518132,12616,GURNARD,2021-11-01T03:39:50,2021-11-01T03:44:37,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530665,518132,12617,COWES,2021-11-01T03:39:50,2021-11-01T03:44:37,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530666,518807,12617,COWES,2021-11-01T01:57:00,2021-11-01T03:36:00,99,Reviewed,109777,APPLEY PARK RYDE TRANSFER
8530667,518807,12618,RYDE,2021-11-01T01:57:00,2021-11-01T03:36:00,99,Reviewed,109777,APPLEY PARK RYDE TRANSFER
8530668,518115,12616,GURNARD,2021-11-01T02:55:15,2021-11-01T02:59:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530669,518115,12617,COWES,2021-11-01T02:55:15,2021-11-01T02:59:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530670,518102,12617,COWES,2021-11-01T02:11:50,2021-11-01T02:16:26,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530671,518102,12616,GURNARD,2021-11-01T02:11:50,2021-11-01T02:16:26,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530672,517976,12569,HYTHE,2021-10-31T23:59:00,2021-11-01T02:00:00,121,Reviewed,109897,RANGE ROAD HYTHE K LONG
8530673,517976,12568,SANDGATE,2021-10-31T23:59:00,2021-11-01T02:00:00,121,Reviewed,109897,RANGE ROAD HYTHE K LONG
8530674,518336,12591,LITTLEHAMPTON,2021-11-01T00:50:00,2021-11-01T01:55:00,65,Reviewed,109965,SEA ROAD LITTLEHAMPTON
8530675,518079,12617,COWES,2021-11-01T01:31:32,2021-11-01T01:35:41,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530676,518079,12616,GURNARD,2021-11-01T01:31:32,2021-11-01T01:35:41,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530677,518062,12622,WHITECLIFF BAY,2021-10-31T23:52:00,2021-11-01T01:01:00,69,Reviewed,110096,SANDOWN NO1
8530678,518062,12623,YAVERLAND,2021-10-31T23:52:00,2021-11-01T01:01:00,69,Reviewed,110096,SANDOWN NO1
8530679,518062,12624,SANDOWN,2021-10-31T23:52:00,2021-11-01T01:01:00,69,Reviewed,110096,SANDOWN NO1
8530680,518065,12624,SANDOWN,2021-10-31T23:52:12,2021-11-01T01:00:29,68,Reviewed,110097,SANDOWN NO2
8530681,518065,12623,YAVERLAND,2021-10-31T23:52:12,2021-11-01T01:00:29,68,Reviewed,110097,SANDOWN NO2
8530682,518065,12622,WHITECLIFF BAY,2021-10-31T23:52:12,2021-11-01T01:00:29,68,Reviewed,110097,SANDOWN NO2
8530683,516661,12620,ST HELENS,2021-10-31T08:00:00,2021-11-01T01:00:00,1020,Reviewed,109939,LANE END ROAD BEMBRIDGE
8530684,516661,12621,BEMBRIDGE,2021-10-31T08:00:00,2021-11-01T01:00:00,1020,Reviewed,109939,LANE END ROAD BEMBRIDGE
8530685,518055,12617,COWES,2021-11-01T00:51:50,2021-11-01T00:56:40,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530686,518055,12616,GURNARD,2021-11-01T00:51:50,2021-11-01T00:56:40,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530687,518252,12661,LANGSTONE HARBOUR,2021-10-31T08:30:00,2021-11-01T00:54:00,984,Reviewed,109773,BUDDS FARM HAVANT NO2
8530688,518014,12616,GURNARD,2021-11-01T00:12:59,2021-11-01T00:17:19,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530689,518014,12617,COWES,2021-11-01T00:12:59,2021-11-01T00:17:19,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530690,516929,12606,LEE-ON-SOLENT,2021-10-31T09:27:56,2021-11-01T00:14:00,886,Reviewed,109732,PEEL COMMON
8530691,516929,12605,STOKES BAY,2021-10-31T09:27:56,2021-11-01T00:14:00,886,Reviewed,109732,PEEL COMMON
8530692,518012,12616,GURNARD,2021-11-01T00:04:25,2021-11-01T00:09:36,5,Reviewed,110701,TERMINUS ROAD COWES 2
8530693,518012,12617,COWES,2021-11-01T00:04:25,2021-11-01T00:09:36,5,Reviewed,110701,TERMINUS ROAD COWES 2
8530694,518796,12591,LITTLEHAMPTON,2021-10-31T20:58:00,2021-11-01T00:03:00,185,Reviewed,109977,FORESHORE TANK LITTLEHAMPTON
8530695,518009,12617,COWES,2021-10-31T23:52:05,2021-11-01T00:02:12,10,Reviewed,110701,TERMINUS ROAD COWES 2
8530696,518009,12616,GURNARD,2021-10-31T23:52:05,2021-11-01T00:02:12,10,Reviewed,110701,TERMINUS ROAD COWES 2
8530697,518007,12616,GURNARD,2021-10-31T23:45:03,2021-10-31T23:49:56,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530698,518007,12617,COWES,2021-10-31T23:45:03,2021-10-31T23:49:56,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530699,517753,12624,SANDOWN,2021-10-31T19:24:34,2021-10-31T23:47:05,262,Reviewed,110097,SANDOWN NO2
8530700,517753,12623,YAVERLAND,2021-10-31T19:24:34,2021-10-31T23:47:05,262,Reviewed,110097,SANDOWN NO2
8530701,517753,12622,WHITECLIFF BAY,2021-10-31T19:24:34,2021-10-31T23:47:05,262,Reviewed,110097,SANDOWN NO2
8530702,517908,12582,SEAFORD,2021-10-31T22:04:22,2021-10-31T23:08:22,64,Reviewed,110920,NEWHAVEN
8530703,517961,12616,GURNARD,2021-10-31T23:04:04,2021-10-31T23:08:12,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530704,517961,12617,COWES,2021-10-31T23:04:04,2021-10-31T23:08:12,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530705,517061,12596,PAGHAM,2021-10-31T10:35:04,2021-10-31T23:06:00,750,Reviewed,109911,SUMMER LANE PAGHAM
8530706,517915,12617,COWES,2021-10-31T22:26:25,2021-10-31T22:31:16,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530707,517915,12616,GURNARD,2021-10-31T22:26:25,2021-10-31T22:31:16,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530708,517854,12616,GURNARD,2021-10-31T21:40:39,2021-10-31T22:02:11,21,Reviewed,110701,TERMINUS ROAD COWES 2
8530709,517854,12617,COWES,2021-10-31T21:40:39,2021-10-31T22:02:11,21,Reviewed,110701,TERMINUS ROAD COWES 2
8530710,517874,12617,COWES,2021-10-31T21:53:06,2021-10-31T21:57:44,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530711,517874,12616,GURNARD,2021-10-31T21:53:06,2021-10-31T21:57:44,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530712,516987,12596,PAGHAM,2021-10-31T09:53:45,2021-10-31T21:55:00,721,Reviewed,109791,SIDLESHAM
8530713,518356,12617,COWES,2021-10-31T21:40:00,2021-10-31T21:54:00,14,Reviewed,110701,TERMINUS ROAD COWES 2
8530714,518356,12616,GURNARD,2021-10-31T21:40:00,2021-10-31T21:54:00,14,Reviewed,110701,TERMINUS ROAD COWES 2
8530715,517848,12616,GURNARD,2021-10-31T21:21:32,2021-10-31T21:26:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530716,517848,12617,COWES,2021-10-31T21:21:32,2021-10-31T21:26:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530717,517837,12617,COWES,2021-10-31T20:49:00,2021-10-31T21:15:00,26,Reviewed,110701,TERMINUS ROAD COWES 2
8530718,517837,12616,GURNARD,2021-10-31T20:49:00,2021-10-31T21:15:00,26,Reviewed,110701,TERMINUS ROAD COWES 2
8530719,517799,12548,TANKERTON,2021-10-31T20:09:42,2021-10-31T20:59:23,49,Reviewed,109830,SWALECLIFFE NO1
8530720,517799,12549,HERNE BAY CENTRAL,2021-10-31T20:09:42,2021-10-31T20:59:23,49,Reviewed,109830,SWALECLIFFE NO1
8530721,518806,12617,COWES,2021-10-31T07:18:00,2021-10-31T20:56:00,818,Reviewed,109777,APPLEY PARK RYDE TRANSFER
8530722,518806,12618,RYDE,2021-10-31T07:18:00,2021-10-31T20:56:00,818,Reviewed,109777,APPLEY PARK RYDE TRANSFER
8530723,517830,12616,GURNARD,2021-10-31T20:50:06,2021-10-31T20:54:30,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530724,517830,12617,COWES,2021-10-31T20:50:06,2021-10-31T20:54:30,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530725,517804,12617,COWES,2021-10-31T20:07:42,2021-10-31T20:12:35,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530726,517804,12616,GURNARD,2021-10-31T20:07:42,2021-10-31T20:12:35,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530727,516773,12548,TANKERTON,2021-10-31T08:42:52,2021-10-31T20:06:55,684,Reviewed,109830,SWALECLIFFE NO1
8530728,516773,12549,HERNE BAY CENTRAL,2021-10-31T08:42:52,2021-10-31T20:06:55,684,Reviewed,109830,SWALECLIFFE NO1
8530729,517083,12569,HYTHE,2021-10-31T09:30:00,2021-10-31T20:00:00,630,Reviewed,109897,RANGE ROAD HYTHE K LONG
8530730,517083,12568,SANDGATE,2021-10-31T09:30:00,2021-10-31T20:00:00,630,Reviewed,109897,RANGE ROAD HYTHE K LONG
8530731,517762,12616,GURNARD,2021-10-31T19:31:51,2021-10-31T19:36:02,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530732,517762,12617,COWES,2021-10-31T19:31:51,2021-10-31T19:36:02,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530733,517389,12623,YAVERLAND,2021-10-31T12:43:47,2021-10-31T19:22:00,398,Reviewed,110096,SANDOWN NO1
8530734,517389,12624,SANDOWN,2021-10-31T12:43:47,2021-10-31T19:22:00,398,Reviewed,110096,SANDOWN NO1
8530735,516544,12623,YAVERLAND,2021-10-31T08:47:00,2021-10-31T19:22:00,635,Reviewed,110097,SANDOWN NO2
8530736,516544,12624,SANDOWN,2021-10-31T08:47:00,2021-10-31T19:22:00,635,Reviewed,110097,SANDOWN NO2
8530737,516544,12622,WHITECLIFF BAY,2021-10-31T08:47:00,2021-10-31T19:22:00,635,Reviewed,110097,SANDOWN NO2
8530738,517389,12622,WHITECLIFF BAY,2021-10-31T12:43:47,2021-10-31T19:22:00,398,Reviewed,110096,SANDOWN NO1
8530739,517347,12573,CAMBER,2021-10-31T12:38:00,2021-10-31T19:14:00,396,Reviewed,110958,RYE
8530740,517742,12617,COWES,2021-10-31T18:49:21,2021-10-31T18:54:19,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530741,517742,12616,GURNARD,2021-10-31T18:49:21,2021-10-31T18:54:19,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530742,517717,12616,GURNARD,2021-10-31T18:06:35,2021-10-31T18:10:47,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530743,517717,12617,COWES,2021-10-31T18:06:35,2021-10-31T18:10:47,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530744,517677,12617,COWES,2021-10-31T17:23:26,2021-10-31T17:28:07,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530745,517677,12616,GURNARD,2021-10-31T17:23:26,2021-10-31T17:28:07,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530746,517648,12616,GURNARD,2021-10-31T16:42:30,2021-10-31T16:46:39,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530747,517648,12617,COWES,2021-10-31T16:42:30,2021-10-31T16:46:39,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530748,517618,12617,COWES,2021-10-31T16:01:13,2021-10-31T16:06:06,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530749,517618,12616,GURNARD,2021-10-31T16:01:13,2021-10-31T16:06:06,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530750,517507,12616,GURNARD,2021-10-31T15:24:09,2021-10-31T15:28:23,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530751,517507,12617,COWES,2021-10-31T15:24:09,2021-10-31T15:28:23,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530752,517471,12617,COWES,2021-10-31T14:47:21,2021-10-31T14:52:14,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530753,517471,12616,GURNARD,2021-10-31T14:47:21,2021-10-31T14:52:14,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530754,516657,12591,LITTLEHAMPTON,2021-10-31T08:32:00,2021-10-31T14:47:00,375,Reviewed,109977,FORESHORE TANK LITTLEHAMPTON
8530755,516979,12662,CHICHESTER HARBOUR,2021-10-31T09:44:00,2021-10-31T14:44:00,300,Reviewed,116025,PRIORS LEAZE LANE NUTBOURNE
8530756,516534,12617,COWES,2021-10-31T07:00:00,2021-10-31T14:41:00,461,Reviewed,109704,EGYPT POINT COWES
8530757,516534,12616,GURNARD,2021-10-31T07:00:00,2021-10-31T14:41:00,461,Reviewed,109704,EGYPT POINT COWES
8530758,516576,12582,SEAFORD,2021-10-31T07:25:04,2021-10-31T14:33:19,428,Reviewed,110920,NEWHAVEN
8530759,517444,12616,GURNARD,2021-10-31T14:13:02,2021-10-31T14:17:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530760,517444,12617,COWES,2021-10-31T14:13:02,2021-10-31T14:17:22,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530761,517159,12662,CHICHESTER HARBOUR,2021-10-31T11:17:00,2021-10-31T14:04:00,167,Reviewed,110760,BOSHAM
8530762,517135,12567,FOLKESTONE,2021-10-31T11:17:24,2021-10-31T14:00:00,162,Reviewed,110010,THE STADE FOLKESTONE
8530763,517379,12616,GURNARD,2021-10-31T13:38:29,2021-10-31T13:43:26,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530764,517379,12617,COWES,2021-10-31T13:38:29,2021-10-31T13:43:26,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530765,517343,12547,WEST BEACH WHITSTABLE,2021-10-31T12:30:00,2021-10-31T13:30:00,60,Reviewed,109832,GORREL NO1
8530766,517343,12548,TANKERTON,2021-10-31T12:30:00,2021-10-31T13:30:00,60,Reviewed,109832,GORREL NO1
8530767,517024,12593,FELPHAM,2021-10-31T10:21:49,2021-10-31T13:15:00,173,Reviewed,110095,LIDSEY
8530768,518857,12616,GURNARD,2021-10-31T08:23:00,2021-10-31T13:11:00,288,Reviewed,109650,MARSH ROAD GURNARD
8530769,518857,12617,COWES,2021-10-31T08:23:00,2021-10-31T13:11:00,288,Reviewed,109650,MARSH ROAD GURNARD
8530770,517361,12617,COWES,2021-10-31T13:06:24,2021-10-31T13:10:50,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530771,517361,12616,GURNARD,2021-10-31T13:06:24,2021-10-31T13:10:50,4,Reviewed,109652,WOODVALE TRANSFER NO2
8530772,517354,12569,HYTHE,2021-10-31T12:59:15,2021-10-31T13:05:40,6,Reviewed,109896,RANGE ROAD HYTHE K SHORT
8530773,517354,12568,SANDGATE,2021-10-31T12:59:15,2021-10-31T13:05:40,6,Reviewed,109896,RANGE ROAD HYTHE K SHORT
8530774,518761,12621,BEMBRIDGE,2021-10-31T09:24:00,2021-10-31T13:04:00,220,Reviewed,109937,HILLWAY BEMBRIDGE
8530775,518761,12620,ST HELENS,2021-10-31T09:24:00,2021-10-31T13:04:00,220,Reviewed,109937,HILLWAY BEMBRIDGE
8530776,517287,12617,COWES,2021-10-31T12:33:59,2021-10-31T12:39:03,5,Reviewed,109652,WOODVALE TRANSFER NO2
8530777,517287,12616,GURNARD,2021-10-31T12:33:59,2021-10-31T12:39:03,5,Reviewed,109652,WOODVALE TRANSFER NO2
8530778,517088,12544,SHEERNESS,2021-10-31T10:26:00,2021-10-31T12:37:00,131,Reviewed,109614,BRIELLE WAY WESTMINSTER
8530779,517365,12548,TANKERTON,2021-10-31T10:56:43,2021-10-31T12:30:00,93,Reviewed,109832,GORREL NO1
8530780,517365,12547,WEST BEACH WHITSTABLE,2021-10-31T10:56:43,2021-10-31T12:30:00,93,Reviewed,109832,GORREL NO1
8530781,517176,12602,BEACHLANDS WEST,2021-10-31T11:45:00,2021-10-31T12:15:00,30,Reviewed,109823,FORT CUMBERLAND NO1
8530782,517176,12601,BEACHLANDS CENTRAL,2021-10-31T11:45:00,2021-10-31T12:15:00,30,Reviewed,109823,FORT CUMBERLAND NO1
8530783,517176,12603,EASTNEY,2021-10-31T11:45:00,2021-10-31T12:15:00,30,Reviewed,109823,FORT CUMBERLAND NO1
8530784,517176,12604,SOUTHSEA EAST,2021-10-31T11:45:00,2021-10-31T12:15:00,30,Reviewed,109823,FORT CUMBERLAND NO1
8530785,517176,12661,LANGSTONE HARBOUR,2021-10-31T11:45:00,2021-10-31T12:15:00,30,Reviewed,109823,FORT CUMBERLAND NO1
8530786,517265,12568,SANDGATE,2021-10-31T12:07:56,2021-10-31T12:14:39,6,Reviewed,109896,RANGE ROAD HYTHE K SHORT
8530787,517265,12569,HYTHE,2021-10-31T12:07:56,2021-10-31T12:14:39,6,Reviewed,109896,RANGE ROAD HYTHE K SHORT
8530788,518337,12622,WHITECLIFF BAY,2021-10-31T07:08:00,2021-10-31T12:09:00,301,Reviewed,110096,SANDOWN NO1
8530789,518337,12624,SANDOWN,2021-10-31T07:08:00,2021-10-31T12:09:00,301,Reviewed,110096,SANDOWN NO1
8530790,518337,12623,YAVERLAND,2021-10-31T07:08:00,2021-10-31T12:09:00,301,Reviewed,110096,SANDOWN NO1
